Year,Development Assistance Committee classification,Region,Country,Flow of official development assistance,Value
2013,Lower middle income countries and territories,Sub Saharan Africa,Cameroon,Bilateral,842
2013,Lower middle income countries and territories,Sub Saharan Africa,Cape Verde,Bilateral,40.89
2013,Lower middle income countries and territories,Sub Saharan Africa,"Congo, Rep.",Bilateral,0
2013,Lower middle income countries and territories,Sub Saharan Africa,Ivory Coast,Bilateral,-409.1
2013,Lower middle income countries and territories,Sub Saharan Africa,Ghana,Bilateral,103344.48
2013,Lower middle income countries and territories,Sub Saharan Africa,Nigeria,Bilateral,248733.68
2013,Lower middle income countries and territories,Sub Saharan Africa,Swaziland,Bilateral,1287.14
2014,Lower middle income countries and territories,Sub Saharan Africa,,Bilateral,359328.93
2014,Lower middle income countries and territories,Sub Saharan Africa,Cameroon,Bilateral,53539.66
2014,Lower middle income countries and territories,Sub Saharan Africa,Cape Verde,Bilateral,79.82
2014,Lower middle income countries and territories,Sub Saharan Africa,"Congo, Rep.",Bilateral,0
2014,Lower middle income countries and territories,Sub Saharan Africa,Ivory Coast,Bilateral,2031.65
2014,Lower middle income countries and territories,Sub Saharan Africa,Ghana,Bilateral,66086.25
2014,Lower middle income countries and territories,Sub Saharan Africa,Nigeria,Bilateral,236639.33
2014,Lower middle income countries and territories,Sub Saharan Africa,Swaziland,Bilateral,952.23
2015,Lower middle income countries and territories,Sub Saharan Africa,,Bilateral,330522.03
2015,Lower middle income countries and territories,Sub Saharan Africa,Cameroon,Bilateral,6223.14
2015,Lower middle income countries and territories,Sub Saharan Africa,Cape Verde,Bilateral,116.81
2015,Lower middle income countries and territories,Sub Saharan Africa,"Congo, Rep.",Bilateral,0
2015,Lower middle income countries and territories,Sub Saharan Africa,Ivory Coast,Bilateral,698.07
2015,Lower middle income countries and territories,Sub Saharan Africa,Ghana,Bilateral,60629.5
2015,Lower middle income countries and territories,Sub Saharan Africa,Nigeria,Bilateral,262685.44
2015,Lower middle income countries and territories,Sub Saharan Africa,Swaziland,Bilateral,169.06
2010,Lower middle income countries and territories,Sub Saharan Africa,,Multilateral,286763.28
2010,Lower middle income countries and territories,Sub Saharan Africa,Cameroon,Multilateral,25330.18
2010,Lower middle income countries and territories,Sub Saharan Africa,Cape Verde,Multilateral,8454.35
2010,Lower middle income countries and territories,Sub Saharan Africa,"Congo, Rep.",Multilateral,8968.68
2010,Lower middle income countries and territories,Sub Saharan Africa,Ivory Coast,Multilateral,37636.86
2010,Lower middle income countries and territories,Sub Saharan Africa,Ghana,Multilateral,68259.1
2010,Lower middle income countries and territories,Sub Saharan Africa,Nigeria,Multilateral,132058.63
2010,Lower middle income countries and territories,Sub Saharan Africa,Swaziland,Multilateral,6055.48
2011,Lower middle income countries and territories,Sub Saharan Africa,,Multilateral,290729.43
2011,Lower middle income countries and territories,Sub Saharan Africa,Cameroon,Multilateral,26818.86
2011,Lower middle income countries and territories,Sub Saharan Africa,Cape Verde,Multilateral,2240.17
2011,Lower middle income countries and territories,Sub Saharan Africa,"Congo, Rep.",Multilateral,7709.17
2011,Lower middle income countries and territories,Sub Saharan Africa,Ivory Coast,Multilateral,49944.81
2011,Lower middle income countries and territories,Sub Saharan Africa,Ghana,Multilateral,88517.07
2011,Lower middle income countries and territories,Sub Saharan Africa,Nigeria,Multilateral,111633.86
2011,Lower middle income countries and territories,Sub Saharan Africa,Swaziland,Multilateral,3865.49
2012,Lower middle income countries and territories,Sub Saharan Africa,,Multilateral,239466.54
2012,Lower middle income countries and territories,Sub Saharan Africa,Cameroon,Multilateral,27414.38
2012,Lower middle income countries and territories,Sub Saharan Africa,Cape Verde,Multilateral,2175.67
2012,Lower middle income countries and territories,Sub Saharan Africa,"Congo, Rep.",Multilateral,7330.8
2012,Lower middle income countries and territories,Sub Saharan Africa,Ivory Coast,Multilateral,45054.23
2012,Lower middle income countries and territories,Sub Saharan Africa,Ghana,Multilateral,72225.34
2012,Lower middle income countries and territories,Sub Saharan Africa,Nigeria,Multilateral,83568.67
2012,Lower middle income countries and territories,Sub Saharan Africa,Swaziland,Multilateral,1697.44
2013,Lower middle income countries and territories,Sub Saharan Africa,,Multilateral,366896.79
2013,Lower middle income countries and territories,Sub Saharan Africa,Cameroon,Multilateral,44007.36
2013,Lower middle income countries and territories,Sub Saharan Africa,Cape Verde,Multilateral,2264.29
2013,Lower middle income countries and territories,Sub Saharan Africa,"Congo, Rep.",Multilateral,8005.09
2013,Lower middle income countries and territories,Sub Saharan Africa,Ivory Coast,Multilateral,50420.05
2013,Lower middle income countries and territories,Sub Saharan Africa,Ghana,Multilateral,80028.37
2013,Lower middle income countries and territories,Sub Saharan Africa,Nigeria,Multilateral,175548.93
2013,Lower middle income countries and territories,Sub Saharan Africa,Swaziland,Multilateral,6622.7
2014,Lower middle income countries and territories,Sub Saharan Africa,,Multilateral,385474.54
2014,Lower middle income countries and territories,Sub Saharan Africa,Cameroon,Multilateral,45026.83
2014,Lower middle income countries and territories,Sub Saharan Africa,Cape Verde,Multilateral,5115.07
2014,Lower middle income countries and territories,Sub Saharan Africa,"Congo, Rep.",Multilateral,5899.63
2014,Lower middle income countries and territories,Sub Saharan Africa,Ivory Coast,Multilateral,60751.97
2014,Lower middle income countries and territories,Sub Saharan Africa,Ghana,Multilateral,74454
2014,Lower middle income countries and territories,Sub Saharan Africa,Nigeria,Multilateral,191891.1
2014,Lower middle income countries and territories,Sub Saharan Africa,Swaziland,Multilateral,2335.93
2015,Lower middle income countries and territories,Sub Saharan Africa,,Multilateral,369096.67
2015,Lower middle income countries and territories,Sub Saharan Africa,Cameroon,Multilateral,20057.02
2015,Lower middle income countries and territories,Sub Saharan Africa,Cape Verde,Multilateral,3927.02
2015,Lower middle income countries and territories,Sub Saharan Africa,"Congo, Rep.",Multilateral,3276.72
2015,Lower middle income countries and territories,Sub Saharan Africa,Ivory Coast,Multilateral,62329.16
2015,Lower middle income countries and territories,Sub Saharan Africa,Ghana,Multilateral,141880.86
2015,Lower middle income countries and territories,Sub Saharan Africa,Nigeria,Multilateral,133832.96
2015,Lower middle income countries and territories,Sub Saharan Africa,Swaziland,Multilateral,3792.93
2010,Lower middle income countries and territories,Middle East,,,137233.2
2010,Lower middle income countries and territories,Middle East,Syria,,9844.73
2010,Lower middle income countries and territories,Middle East,West Bank & Gaza Strip,,127388.47
2011,Lower middle income countries and territories,Middle East,,,129455.09
2011,Lower middle income countries and territories,Middle East,Syria,,7386.05
2011,Lower middle income countries and territories,Middle East,West Bank & Gaza Strip,,122069.04
2012,Lower middle income countries and territories,Middle East,,,136890.23
2012,Lower middle income countries and territories,Middle East,Syria,,45822.79
2012,Lower middle income countries and territories,Middle East,West Bank & Gaza Strip,,91067.44
2013,Lower middle income countries and territories,Middle East,,,267303.16
2013,Lower middle income countries and territories,Middle East,Syria,,155646.99
2013,Lower middle income countries and territories,Middle East,West Bank & Gaza Strip,,111656.16
2014,Lower middle income countries and territories,Middle East,,,285838.95
2014,Lower middle income countries and territories,Middle East,Syria,,146597.54
2014,Lower middle income countries and territories,Middle East,West Bank & Gaza Strip,,139241.41
2015,Lower middle income countries and territories,Middle East,,,396520.15
2015,Lower middle income countries and territories,Middle East,Syria,,284427.66
2015,Lower middle income countries and territories,Middle East,West Bank & Gaza Strip,,112092.49
2009,Lower middle income countries and territories,Middle East,,Bilateral,61708.11
2009,Lower middle income countries and territories,Middle East,Syria,Bilateral,671.9
2009,Lower middle income countries and territories,Middle East,West Bank & Gaza Strip,Bilateral,61036.21
2010,Lower middle income countries and territories,Middle East,,Bilateral,64473.19
2010,Lower middle income countries and territories,Middle East,Syria,Bilateral,1259.55
2010,Lower middle income countries and territories,Middle East,West Bank & Gaza Strip,Bilateral,63213.64
2011,Lower middle income countries and territories,Middle East,,Bilateral,76816.4
2011,Lower middle income countries and territories,Middle East,Syria,Bilateral,1267.9
2011,Lower middle income countries and territories,Middle East,West Bank & Gaza Strip,Bilateral,75548.5
2012,Lower middle income countries and territories,Middle East,,Bilateral,82431.1
2012,Lower middle income countries and territories,Middle East,Syria,Bilateral,39547.31
2012,Lower middle income countries and territories,Middle East,West Bank & Gaza Strip,Bilateral,42883.79
2013,Lower middle income countries and territories,Middle East,,Bilateral,208227.75
2013,Lower middle income countries and territories,Middle East,Syria,Bilateral,138749.93
2013,Lower middle income countries and territories,Middle East,West Bank & Gaza Strip,Bilateral,69477.83
2014,Lower middle income countries and territories,Middle East,,Bilateral,212988.66
2014,Lower middle income countries and territories,Middle East,Syria,Bilateral,129631.03
2014,Lower middle income countries and territories,Middle East,West Bank & Gaza Strip,Bilateral,83357.62
2015,Lower middle income countries and territories,Middle East,,Bilateral,309136.22
2015,Lower middle income countries and territories,Middle East,Syria,Bilateral,257707.95
2015,Lower middle income countries and territories,Middle East,West Bank & Gaza Strip,Bilateral,51428.27
2010,Lower middle income countries and territories,Middle East,,Multilateral,72760.01
2010,Lower middle income countries and territories,Middle East,Syria,Multilateral,8585.18
2010,Lower middle income countries and territories,Middle East,West Bank & Gaza Strip,Multilateral,64174.83
2011,Lower middle income countries and territories,Middle East,,Multilateral,52638.69
2011,Lower middle income countries and territories,Middle East,Syria,Multilateral,6118.15
2011,Lower middle income countries and territories,Middle East,West Bank & Gaza Strip,Multilateral,46520.54
2012,Lower middle income countries and territories,Middle East,,Multilateral,54459.14
2012,Lower middle income countries and territories,Middle East,Syria,Multilateral,6275.49
2012,Lower middle income countries and territories,Middle East,West Bank & Gaza Strip,Multilateral,48183.65
2013,Lower middle income countries and territories,Middle East,,Multilateral,59075.4
2013,Lower middle income countries and territories,Middle East,Syria,Multilateral,16897.07
2013,Lower middle income countries and territories,Middle East,West Bank & Gaza Strip,Multilateral,42178.34
2014,Lower middle income countries and territories,Middle East,,Multilateral,72850.29
2014,Lower middle income countries and territories,Middle East,Syria,Multilateral,16966.51
2014,Lower middle income countries and territories,Middle East,West Bank & Gaza Strip,Multilateral,55883.78
