Year,Sex,Age,Offence,Remand type,Nationality,Value
2014,Male,17,,Convicted unsentenced,,0.02105041574571098
2014,Male,18,,Remand,,0.4303640552456467
2014,Male,18,,Untried,,0.30756996339566595
2014,Male,18,,Convicted unsentenced,,0.1227940918499807
2014,Male,19,,Remand,,0.5063794454384919
2014,Male,19,,Untried,,0.34265398963851756
2014,Male,19,,Convicted unsentenced,,0.16372545579997427
2014,Male,20,,Remand,,0.4911763673999228
2014,Male,20,,Untried,,0.34616239226280276
2014,Male,20,,Convicted unsentenced,,0.14501397513712008
2014,Female,18,,Remand,,0.016372545579997427
2014,Female,18,,Untried,,0.009355740331427102
2014,Female,18,,Convicted unsentenced,,0.007016805248570325
2014,Female,19,,Remand,,0.018711480662854205
2014,Female,19,,Untried,,0.011694675414283876
2014,Female,19,,Convicted unsentenced,,0.007016805248570325
2014,Female,20,,Remand,,0.017542013121425816
2014,Female,20,,Untried,,0.01052520787285549
2014,Female,20,,Convicted unsentenced,,0.007016805248570325
2015,,15,,Remand,,0.011601870221479703
2015,,15,,Untried,,0.010441683199331732
2015,,15,,Convicted unsentenced,,0.0011601870221479703
2015,,16,,Remand,,0.04408710684162287
2015,,16,,Untried,,0.03596579768658708
2015,,16,,Convicted unsentenced,,0.008121309155035792
2015,,17,,Remand,,0.12297982434768485
2015,,17,,Untried,,0.09977608390472545
2015,,17,,Convicted unsentenced,,0.023203740442959406
2015,,18,,Remand,,0.40838583179608556
2015,,18,,Untried,,0.27148376318262507
2015,,18,,Convicted unsentenced,,0.1369020686134605
2015,,19,,Remand,,0.4733563050363719
2015,,19,,Untried,,0.32021161811283977
2015,,19,,Convicted unsentenced,,0.1531446869235321
2015,,20,,Remand,,0.4930794844128873
2015,,20,,Untried,,0.3352940494007634
2015,,20,,Convicted unsentenced,,0.15778543501212397
2015,Male,15,,Remand,,0.011601870221479703
2015,Male,15,,Untried,,0.010441683199331732
2015,Male,15,,Convicted unsentenced,,0.0011601870221479703
2015,Male,16,,Remand,,0.04408710684162287
2015,Male,16,,Untried,,0.03596579768658708
2015,Male,16,,Convicted unsentenced,,0.008121309155035792
2015,Male,17,,Remand,,0.12297982434768485
2015,Male,17,,Untried,,0.09977608390472545
2015,Male,17,,Convicted unsentenced,,0.023203740442959406
2015,Male,18,,Remand,,0.3979441485967538
2015,Male,18,,Untried,,0.2622022670054413
2015,Male,18,,Convicted unsentenced,,0.13574188159131254
2015,Male,19,,Remand,,0.45827387374844825
2015,Male,19,,Untried,,0.312090308957804
2015,Male,19,,Convicted unsentenced,,0.14618356479064426
2015,Male,20,,Remand,,0.4733563050363719
2015,Male,20,,Untried,,0.32253199215713574
2015,Male,20,,Convicted unsentenced,,0.15082431287923614
2015,Female,18,,Remand,,0.010441683199331732
2015,Female,18,,Untried,,0.009281496177183763
2015,Female,18,,Convicted unsentenced,,0.0011601870221479703
2015,Female,19,,Remand,,0.015082431287923614
2015,Female,19,,Untried,,0.008121309155035792
2015,Female,19,,Convicted unsentenced,,0.006961122132887822
2015,Female,20,,Remand,,0.019723179376515496
2015,Female,20,,Untried,,0.012762057243627674
2015,Female,20,,Convicted unsentenced,,0.006961122132887822
2016,,15,,Remand,,0.0164446637066272
2016,,15,,Untried,,0.015270044870439542
2016,,15,,Convicted unsentenced,,0.0011746188361876572
2016,,16,,Remand,,0.048159372283693935
2016,,16,,Untried,,0.03993704043038034
2016,,16,,Convicted unsentenced,,0.0082223318533136
2016,,17,,Remand,,0.10923955176545211
2016,,17,,Untried,,0.09162026922263726
2016,,17,,Convicted unsentenced,,0.017619282542814856
2016,,18,,Remand,,0.29365470904691426
2016,,18,,Untried,,0.18676439495383748
2016,,18,,Convicted unsentenced,,0.10689031409307678
2016,,19,,Remand,,0.36648107689054904
2016,,19,,Untried,,0.22552681654803017
2016,,19,,Convicted unsentenced,,0.14095426034251884
2016,,20,,Remand,,0.3582587450372354
2016,,20,,Untried,,0.22082834120327952
2016,,20,,Convicted unsentenced,,0.13743040383395588
2016,Male,15,,Remand,,0.0164446637066272
2016,Male,15,,Untried,,0.015270044870439542
2016,Male,15,,Convicted unsentenced,,0.0011746188361876572
2016,Male,16,,Remand,,0.048159372283693935
2016,Male,16,,Untried,,0.03993704043038034
2016,Male,16,,Convicted unsentenced,,0.0082223318533136
2016,Male,17,,Remand,,0.10923955176545211
2016,Male,17,,Untried,,0.09162026922263726
2016,Male,17,,Convicted unsentenced,,0.017619282542814856
2016,Male,18,,Remand,,0.27603542650409946
2016,Male,18,,Untried,,0.17854206310052387
2016,Male,18,,Convicted unsentenced,,0.09749336340357555
2016,Male,19,,Remand,,0.3512110320201095
2016,Male,19,,Untried,,0.21260600934996593
2016,Male,19,,Convicted unsentenced,,0.13860502267014355
2016,Male,20,,Remand,,0.3488617943477342
2016,Male,20,,Untried,,0.21260600934996593
2016,Male,20,,Convicted unsentenced,,0.13625578499776825
2016,Female,18,,Remand,,0.017619282542814856
2016,Female,18,,Untried,,0.0082223318533136
2016,Female,18,,Convicted unsentenced,,0.009396950689501258
2016,Female,19,,Remand,,0.015270044870439542
2016,Female,19,,Untried,,0.012920807198064228
2016,Female,19,,Convicted unsentenced,,0.0023492376723753144
2016,Female,20,,Remand,,0.009396950689501258
2016,Female,20,,Untried,,0.0082223318533136
2016,Female,20,,Convicted unsentenced,,0.0011746188361876572
2017,,15,,Remand,,0.018634336093544368
2017,,15,,Untried,,0.010481814052618707
2017,,15,,Convicted unsentenced,,0.008152522040925661
2017,,16,,Remand,,0.052409070263093535
2017,,16,,Untried,,0.04542119422801439
2017,,16,,Convicted unsentenced,,0.006987876035079137
2017,,17,,Remand,,0.13742822868988971
2017,,17,,Untried,,0.10947672454957316
2017,,17,,Convicted unsentenced,,0.02795150414031655
2017,,18,,Remand,,0.3365826956896451
2017,,18,,Untried,,0.22011809510499286
2017,,18,,Convicted unsentenced,,0.1164646005846523
2017,,19,,Remand,,0.380839243911813
2017,,19,,Untried,,0.25738676729208154
2017,,19,,Convicted unsentenced,,0.12345247661973142
2017,,20,,Remand,,0.40995539405797604
2017,,20,,Untried,,0.2795150414031655
2017,,20,,Convicted unsentenced,,0.13044035265481058
2017,Male,15,,Remand,,0.018634336093544368
2017,Male,15,,Untried,,0.010481814052618707
2017,Male,15,,Convicted unsentenced,,0.008152522040925661
2017,Male,16,,Remand,,0.052409070263093535
2017,Male,16,,Untried,,0.04542119422801439
2017,Male,16,,Convicted unsentenced,,0.006987876035079137
2017,Male,17,,Remand,,0.13742822868988971
2017,Male,17,,Untried,,0.10947672454957316
2017,Male,17,,Convicted unsentenced,,0.02795150414031655
2017,Male,18,,Remand,,0.3226069436194869
2017,Male,18,,Untried,,0.20730698904068107
2017,Male,18,,Convicted unsentenced,,0.11529995457880578
2017,Male,19,,Remand,,0.36220490781826864
2017,Male,19,,Untried,,0.24224636921607676
2017,Male,19,,Convicted unsentenced,,0.11995853860219186
2017,Male,20,,Remand,,0.3959796419878178
2017,Male,20,,Untried,,0.2655392893330072
2017,Male,20,,Convicted unsentenced,,0.13044035265481058
2017,Female,18,,Remand,,0.013975752070158274
2017,Female,18,,Untried,,0.012811106064311751
2017,Female,18,,Convicted unsentenced,,0.001164646005846523
2017,Female,19,,Remand,,0.018634336093544368
2017,Female,19,,Untried,,0.015140398076004797
2017,Female,19,,Convicted unsentenced,,0.0034939380175395686
2017,Female,20,,Remand,,0.013975752070158274
2017,Female,20,,Untried,,0.013975752070158274
2002,,,,Remand,British national,11.060406077115335
2002,,,,Untried,British national,7.307141453003455
2002,,,,Convicted unsentenced,British national,15.435704456738463
2002,,,,Remand,Foreign national,8.820803729394253
2002,,,,Untried,Foreign national,6.614900727344211
2002,,,,Convicted unsentenced,Foreign national,1.9952820916060547
2002,,,,Remand,Nationality not recorded,1.3563986632592884
2002,,,,Untried,Nationality not recorded,0.6388834283467663
2003,,,,Remand,British national,10.719958727615841
2003,,,,Untried,British national,7.028524104973051
2003,,,,Convicted unsentenced,British national,14.389671042806523
2003,,,,Remand,Foreign national,8.151295871403939
2003,,,,Untried,Foreign national,6.238375171402582
2003,,,,Convicted unsentenced,Foreign national,2.2835575709029694
2003,,,,Remand,Nationality not recorded,1.5612908481203416
2003,,,,Untried,Nationality not recorded,0.7222667227826276
2004,,,,Remand,British national,10.358715497798302
2004,,,,Untried,British national,6.415798517882075
2004,,,,Convicted unsentenced,British national,13.14305659972076
2004,,,,Remand,Foreign national,7.554236924068307
2004,,,,Untried,Foreign national,5.588819675652454
2004,,,,Convicted unsentenced,Foreign national,2.4957040060143916
2004,,,,Remand,Nationality not recorded,1.7237675867253788
2004,,,,Untried,Nationality not recorded,0.771936419289013
2005,,,,Remand,British national,10.610316314476966
2005,,,,Untried,British national,6.273789211182571
2005,,,,Convicted unsentenced,British national,13.132957080981756
2005,,,,Remand,Foreign national,7.951174694841842
2005,,,,Untried,Foreign national,5.181782386139913
2005,,,,Convicted unsentenced,Foreign national,2.980706129413309
2005,,,,Remand,Nationality not recorded,1.9635122719516995
2005,,,,Untried,Nationality not recorded,1.017193857461609
2006,,,,Remand,British national,10.340847887974148
2006,,,,Untried,British national,6.415583083275628
2006,,,,Convicted unsentenced,British national,12.842707291426226
2006,,,,Remand,Foreign national,7.590213126106024
2006,,,,Untried,Foreign national,5.2524941653202015
2006,,,,Convicted unsentenced,Foreign national,3.069939216742325
2006,,,,Remand,Nationality not recorded,1.964555923161755
2006,,,,Untried,Nationality not recorded,1.1053832935805699
2007,,,,Remand,British national,10.518724759826423
2007,,,,Untried,British national,5.589836205382898
2007,,,,Convicted unsentenced,British national,12.199312714776632
2007,,,,Remand,Foreign national,7.5450874156570595
2007,,,,Untried,Foreign national,4.654225299119573
2007,,,,Convicted unsentenced,Foreign national,3.0915293350390045
2007,,,,Remand,Nationality not recorded,2.1910351920134445
2007,,,,Untried,Nationality not recorded,0.90049414302556
2008,,,,Remand,British national,10.51758540279347
2008,,,,Untried,British national,5.6374257758973
2008,,,,Convicted unsentenced,British national,12.402336706974062
2008,,,,Remand,Foreign national,7.7217107002908865
2008,,,,Untried,Foreign national,4.680626006683174
2008,,,,Convicted unsentenced,Foreign national,2.894439502848763
2008,,,,Remand,Nationality not recorded,1.988124143568046
2008,,,,Untried,Nationality not recorded,0.9063153592807174
2009,,,,Remand,British national,10.712187166480795
2009,,,,Untried,British national,5.423846698084925
2009,,,,Convicted unsentenced,British national,12.43419553668861
2009,,,,Remand,Foreign national,7.8569629816167215
2009,,,,Untried,Foreign national,4.57723255507189
2009,,,,Convicted unsentenced,Foreign national,2.8600208655610317
2009,,,,Remand,Nationality not recorded,2.0517801681236585
2009,,,,Untried,Nationality not recorded,0.8082406974373733
2010,,,,Remand,British national,9.984470953624621
2010,,,,Untried,British national,5.313992611938543
2010,,,,Convicted unsentenced,British national,11.262087950871743
2010,,,,Remand,Foreign national,7.145714218488977
2010,,,,Untried,Foreign national,4.116373732382767
2010,,,,Convicted unsentenced,Foreign national,2.939930825157055
2010,,,,Remand,Nationality not recorded,2.0458342156655136
2010,,,,Untried,Nationality not recorded,0.8940966094915413
2011,,,,Remand,British national,9.720758076229297
2011,,,,Untried,British national,4.8785344484269215
2011,,,,Convicted unsentenced,British national,11.22472884016211
2011,,,,Remand,Foreign national,7.227024621079018
2011,,,,Untried,Foreign national,3.997704219083093
2011,,,,Convicted unsentenced,Foreign national,2.766650268231546
2011,,,,Remand,Nationality not recorded,2.058003607655727
2011,,,,Untried,Nationality not recorded,0.7086466605758193
2012,,,,Remand,British national,8.914791744142804
2012,,,,Untried,British national,4.245304946076608
2012,,,,Convicted unsentenced,British national,10.078095946448494
2012,,,,Remand,Foreign national,6.573075492748233
2012,,,,Untried,Foreign national,3.5050204537002605
2012,,,,Convicted unsentenced,Foreign national,2.409120490888806
2012,,,,Remand,Nationality not recorded,1.807130903681666
2012,,,,Untried,Nationality not recorded,0.6019895872071402
2013,,,,Remand,British national,9.235228167267003
2013,,,,Untried,British national,3.8500989957300633
2013,,,,Convicted unsentenced,British national,10.184633000166981
2013,,,,Remand,Foreign national,6.921352066983134
2013,,,,Untried,Foreign national,3.2632809331838457
2013,,,,Convicted unsentenced,Foreign national,2.446267980248563
2013,,,,Remand,Nationality not recorded,1.927434937143675
2013,,,,Untried,Nationality not recorded,0.5188330431048878
2014,,,,Remand,British national,10.078471272029844
2014,,,,Untried,British national,4.185524330772199
2014,,,,Convicted unsentenced,British national,11.258464021331088
2014,,,,Remand,Foreign national,7.719655240968787
2014,,,,Untried,Foreign national,3.5388087803623005
2014,,,,Convicted unsentenced,Foreign national,2.6348103708381574
2014,,,,Remand,Nationality not recorded,2.0617712755382476
2014,,,,Untried,Nationality not recorded,0.57303909529991
2015,,,,Remand,British national,9.595906860185861
2015,,,,Untried,British national,4.076897195827967
2015,,,,Convicted unsentenced,British national,10.797860615131158
2015,,,,Remand,Foreign national,7.283654125044957
2015,,,,Untried,Foreign national,3.5142064900862016
2015,,,,Convicted unsentenced,Foreign national,2.5883772464121217
2015,,,,Remand,Nationality not recorded,2.069773647511979
2015,,,,Untried,Nationality not recorded,0.5186035989001427
2016,,,,Remand,British national,7.374257053586112
2016,,,,Untried,British national,3.535602696924848
2016,,,,Convicted unsentenced,British national,8.790847370028427
2016,,,,Remand,Foreign national,5.767378485681396
2016,,,,Untried,Foreign national,3.023468884347029
2016,,,,Convicted unsentenced,Foreign national,2.0074235910447062
2016,,,,Remand,Nationality not recorded,1.5093852045011393
2016,,,,Untried,Nationality not recorded,0.49803838654356664
2017,,,,Remand,British national,7.687828284592898
2017,,,,Untried,British national,3.53702991975589
2017,,,,Convicted unsentenced,British national,9.151788313941978
2017,,,,Remand,Foreign national,6.105074362647473
2017,,,,Untried,Foreign national,3.046713951294504
2017,,,,Convicted unsentenced,Foreign national,1.9018669275473719
2017,,,,Remand,Nationality not recorded,1.438337817220456
2017,,,,Untried,Nationality not recorded,0.4635291103269161
