Year,Country,Cause of death,Sex,Age,GeoCode,Value
2013,Wales,Other diseases of upper respiratory tract (J30-J39),,,W92000004,0.0
2013,Wales,Chronic lower respiratory diseases (J40-J47),,,W92000004,22.72589735
2013,Wales,Lung diseases due to external agents (J60-J70),,,W92000004,2.060138003
2013,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),,,W92000004,4.249034632
2013,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,,W92000004,0.515034501
2013,Wales,Other diseases of pleura (J90-J94),,,W92000004,0.0
2013,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,,W92000004,0.0
2013,Wales,"Respiratory failure, not elsewhere classified (J96)",,,W92000004,0.0
2013,Wales,Other respiratory disorders (J98),,,W92000004,1.287586252
2013,Wales,,Male,,W92000004,386.57465
2013,Wales,Malignant neoplasms (C00-C97),Male,,W92000004,201.0135799
2013,Wales,Diabetes mellitus (E10-E14),Male,,W92000004,4.845278473
2013,Wales,IX diseases of the circulatory system (I00-I99),Male,,W92000004,148.108377099999
2013,Wales,Other diseases of upper respiratory tract (J30-J39),Male,,W92000004,0.0
2013,Wales,Chronic lower respiratory diseases (J40-J47),Male,,W92000004,22.91685764
2013,Wales,Lung diseases due to external agents (J60-J70),Male,,W92000004,2.619069445
2013,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,,W92000004,5.107185417
2013,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,,W92000004,0.392860417
2013,Wales,Other diseases of pleura (J90-J94),Male,,W92000004,0.0
2013,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,,W92000004,0.0
2013,Wales,"Respiratory failure, not elsewhere classified (J96)",Male,,W92000004,0.0
2013,Wales,Other respiratory disorders (J98),Male,,W92000004,1.571441667
2013,Wales,,Female,,W92000004,269.6083397
2013,Wales,Malignant neoplasms (C00-C97),Female,,W92000004,172.3517851
2013,Wales,Diabetes mellitus (E10-E14),Female,,W92000004,3.29253961199999
2013,Wales,IX diseases of the circulatory system (I00-I99),Female,,W92000004,64.83770312
2013,Wales,Other diseases of upper respiratory tract (J30-J39),Female,,W92000004,0.0
2013,Wales,Chronic lower respiratory diseases (J40-J47),Female,,W92000004,22.54123273
2013,Wales,Lung diseases due to external agents (J60-J70),Female,,W92000004,1.519633667
2013,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,,W92000004,3.419175751
2013,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,,W92000004,0.633180695
2013,Wales,Other diseases of pleura (J90-J94),Female,,W92000004,0.0
2013,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,,W92000004,0.0
2013,Wales,"Respiratory failure, not elsewhere classified (J96)",Female,,W92000004,0.0
2013,Wales,Other respiratory disorders (J98),Female,,W92000004,1.013089111
2014,,,,,,264.5111304
2014,England,,,30 to 34,E92000001,19.47556774
2014,England,Malignant neoplasms (C00-C97),,30 to 34,E92000001,11.46414998
2014,England,Diabetes mellitus (E10-E14),,30 to 34,E92000001,0.97108094
2014,England,IX diseases of the circulatory system (I00-I99),,30 to 34,E92000001,6.500847403
2014,England,Other diseases of upper respiratory tract (J30-J39),,30 to 34,E92000001,0.0
2014,England,Chronic lower respiratory diseases (J40-J47),,30 to 34,E92000001,0.296719176
2014,England,Lung diseases due to external agents (J60-J70),,30 to 34,E92000001,0.080923412
2014,England,Other respiratory diseases principally affecting the interstitium (J80-J84),,30 to 34,E92000001,0.080923412
2014,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,30 to 34,E92000001,0.080923412
2014,England,Other diseases of pleura (J90-J94),,30 to 34,E92000001,0.0
2014,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,30 to 34,E92000001,0.0
2014,England,"Respiratory failure, not elsewhere classified (J96)",,30 to 34,E92000001,0.0
2014,England,Other respiratory disorders (J98),,30 to 34,E92000001,0.0
2014,England,,Male,30 to 34,E92000001,20.22435479
2014,England,Malignant neoplasms (C00-C97),Male,30 to 34,E92000001,9.488638304
2014,England,Diabetes mellitus (E10-E14),Male,30 to 34,E92000001,1.301298967
2014,England,IX diseases of the circulatory system (I00-I99),Male,30 to 34,E92000001,9.000651192
2014,England,Other diseases of upper respiratory tract (J30-J39),Male,30 to 34,E92000001,0.0
2014,England,Chronic lower respiratory diseases (J40-J47),Male,30 to 34,E92000001,0.162662371
2014,England,Lung diseases due to external agents (J60-J70),Male,30 to 34,E92000001,0.162662371
2014,England,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,30 to 34,E92000001,0.05422079
2014,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,30 to 34,E92000001,0.05422079
2014,England,Other diseases of pleura (J90-J94),Male,30 to 34,E92000001,0.0
2014,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,30 to 34,E92000001,0.0
2014,England,"Respiratory failure, not elsewhere classified (J96)",Male,30 to 34,E92000001,0.0
2014,England,Other respiratory disorders (J98),Male,30 to 34,E92000001,0.0
2014,England,,Female,30 to 34,E92000001,18.73425169
2014,England,Malignant neoplasms (C00-C97),Female,30 to 34,E92000001,13.41995107
2014,England,Diabetes mellitus (E10-E14),Female,30 to 34,E92000001,0.644157651
2014,England,IX diseases of the circulatory system (I00-I99),Female,30 to 34,E92000001,4.02598532
2014,England,Other diseases of upper respiratory tract (J30-J39),Female,30 to 34,E92000001,0.0
2014,England,Chronic lower respiratory diseases (J40-J47),Female,30 to 34,E92000001,0.429438434
2014,England,Lung diseases due to external agents (J60-J70),Female,30 to 34,E92000001,0.0
2014,England,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,30 to 34,E92000001,0.107359609
2014,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,30 to 34,E92000001,0.107359609
2014,England,Other diseases of pleura (J90-J94),Female,30 to 34,E92000001,0.0
2014,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,30 to 34,E92000001,0.0
2014,England,"Respiratory failure, not elsewhere classified (J96)",Female,30 to 34,E92000001,0.0
2014,England,Other respiratory disorders (J98),Female,30 to 34,E92000001,0.0
2014,,,,30 to 34,,19.56659856
2014,,Malignant neoplasms (C00-C97),,30 to 34,,11.62168534
2014,,Diabetes mellitus (E10-E14),,30 to 34,,0.925620957
2014,,IX diseases of the circulatory system (I00-I99),,30 to 34,,6.42792331
2014,,Other diseases of upper respiratory tract (J30-J39),,30 to 34,,0.0
2014,,Chronic lower respiratory diseases (J40-J47),,30 to 34,,0.308540319
2014,,Lung diseases due to external agents (J60-J70),,30 to 34,,0.07713508
2014,,Other respiratory diseases principally affecting the interstitium (J80-J84),,30 to 34,,0.128558466
2014,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,30 to 34,,0.07713508
2014,,Other diseases of pleura (J90-J94),,30 to 34,,0.0
2014,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,30 to 34,,0.0
2014,,"Respiratory failure, not elsewhere classified (J96)",,30 to 34,,0.0
2014,,Other respiratory disorders (J98),,30 to 34,,0.0
2014,,,Male,30 to 34,,20.20482839
2014,,Malignant neoplasms (C00-C97),Male,30 to 34,,9.559829287
2014,,Diabetes mellitus (E10-E14),Male,30 to 34,,1.24019407
2014,,IX diseases of the circulatory system (I00-I99),Male,30 to 34,,8.991407005
2014,,Other diseases of upper respiratory tract (J30-J39),Male,30 to 34,,0.0
2014,,Chronic lower respiratory diseases (J40-J47),Male,30 to 34,,0.155024259
2014,,Lung diseases due to external agents (J60-J70),Male,30 to 34,,0.155024259
2014,,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,30 to 34,,0.051674753
2014,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,30 to 34,,0.051674753
2014,,Other diseases of pleura (J90-J94),Male,30 to 34,,0.0
2014,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,30 to 34,,0.0
2014,,"Respiratory failure, not elsewhere classified (J96)",Male,30 to 34,,0.0
2014,,Other respiratory disorders (J98),Male,30 to 34,,0.0
2014,,,Female,30 to 34,,18.93454787
2014,,Malignant neoplasms (C00-C97),Female,30 to 34,,13.66357914
2014,,Diabetes mellitus (E10-E14),Female,30 to 34,,0.614093445
2014,,IX diseases of the circulatory system (I00-I99),Female,30 to 34,,3.889258482
2014,,Other diseases of upper respiratory tract (J30-J39),Female,30 to 34,,0.0
2014,,Chronic lower respiratory diseases (J40-J47),Female,30 to 34,,0.460570082999999
2014,,Lung diseases due to external agents (J60-J70),Female,30 to 34,,0.0
2014,,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,30 to 34,,0.204697815
2014,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,30 to 34,,0.102348906999999
2014,,Other diseases of pleura (J90-J94),Female,30 to 34,,0.0
2014,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,30 to 34,,0.0
2014,,"Respiratory failure, not elsewhere classified (J96)",Female,30 to 34,,0.0
2014,,Other respiratory disorders (J98),Female,30 to 34,,0.0
2014,Wales,,,30 to 34,W92000004,21.42009754
2014,Wales,Malignant neoplasms (C00-C97),,30 to 34,W92000004,14.8292983
2014,Wales,Diabetes mellitus (E10-E14),,30 to 34,W92000004,0.0
2014,Wales,IX diseases of the circulatory system (I00-I99),,30 to 34,W92000004,4.943099433
2014,Wales,Other diseases of upper respiratory tract (J30-J39),,30 to 34,W92000004,0.0
2014,Wales,Chronic lower respiratory diseases (J40-J47),,30 to 34,W92000004,0.54923327
2014,Wales,Lung diseases due to external agents (J60-J70),,30 to 34,W92000004,0.0
2014,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),,30 to 34,W92000004,1.09846654099999
2014,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,30 to 34,W92000004,0.0
2014,Wales,Other diseases of pleura (J90-J94),,30 to 34,W92000004,0.0
2014,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,30 to 34,W92000004,0.0
2014,Wales,"Respiratory failure, not elsewhere classified (J96)",,30 to 34,W92000004,0.0
2014,Wales,Other respiratory disorders (J98),,30 to 34,W92000004,0.0
2014,Wales,,Male,30 to 34,W92000004,19.80851766
2014,Wales,Malignant neoplasms (C00-C97),Male,30 to 34,W92000004,11.00473203
2014,Wales,Diabetes mellitus (E10-E14),Male,30 to 34,W92000004,0.0
2014,Wales,IX diseases of the circulatory system (I00-I99),Male,30 to 34,W92000004,8.803785628
2014,Wales,Other diseases of upper respiratory tract (J30-J39),Male,30 to 34,W92000004,0.0
2014,Wales,Chronic lower respiratory diseases (J40-J47),Male,30 to 34,W92000004,0.0
2014,Wales,Lung diseases due to external agents (J60-J70),Male,30 to 34,W92000004,0.0
2014,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,30 to 34,W92000004,0.0
2014,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,30 to 34,W92000004,0.0
2014,Wales,Other diseases of pleura (J90-J94),Male,30 to 34,W92000004,0.0
2014,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,30 to 34,W92000004,0.0
2014,Wales,"Respiratory failure, not elsewhere classified (J96)",Male,30 to 34,W92000004,0.0
2014,Wales,Other respiratory disorders (J98),Male,30 to 34,W92000004,0.0
2014,Wales,,Female,30 to 34,W92000004,23.02581084
2014,Wales,Malignant neoplasms (C00-C97),Female,30 to 34,W92000004,18.63994211
2014,Wales,Diabetes mellitus (E10-E14),Female,30 to 34,W92000004,0.0
2014,Wales,IX diseases of the circulatory system (I00-I99),Female,30 to 34,W92000004,1.096467183
2014,Wales,Other diseases of upper respiratory tract (J30-J39),Female,30 to 34,W92000004,0.0
2014,Wales,Chronic lower respiratory diseases (J40-J47),Female,30 to 34,W92000004,1.096467183
2014,Wales,Lung diseases due to external agents (J60-J70),Female,30 to 34,W92000004,0.0
2014,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,30 to 34,W92000004,2.192934365
2014,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,30 to 34,W92000004,0.0
2014,Wales,Other diseases of pleura (J90-J94),Female,30 to 34,W92000004,0.0
2014,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,30 to 34,W92000004,0.0
2014,Wales,"Respiratory failure, not elsewhere classified (J96)",Female,30 to 34,W92000004,0.0
2014,Wales,Other respiratory disorders (J98),Female,30 to 34,W92000004,0.0
2014,England,,,35 to 39,E92000001,32.74436661
2014,England,Malignant neoplasms (C00-C97),,35 to 39,E92000001,18.90457137
2014,England,Diabetes mellitus (E10-E14),,35 to 39,E92000001,0.912837558
2014,England,IX diseases of the circulatory system (I00-I99),,35 to 39,E92000001,12.10245924
2014,England,Other diseases of upper respiratory tract (J30-J39),,35 to 39,E92000001,0.0294463729999999
2014,England,Chronic lower respiratory diseases (J40-J47),,35 to 39,E92000001,0.500588339
2014,England,Lung diseases due to external agents (J60-J70),,35 to 39,E92000001,0.0
2014,England,Other respiratory diseases principally affecting the interstitium (J80-J84),,35 to 39,E92000001,0.147231864
2014,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,35 to 39,E92000001,0.117785490999999
2014,England,Other diseases of pleura (J90-J94),,35 to 39,E92000001,0.0294463729999999
2014,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,35 to 39,E92000001,0.0
2014,England,"Respiratory failure, not elsewhere classified (J96)",,35 to 39,E92000001,0.0
2014,England,Other respiratory disorders (J98),,35 to 39,E92000001,0.0
2014,England,,Male,35 to 39,E92000001,33.75083271
2014,England,Malignant neoplasms (C00-C97),Male,35 to 39,E92000001,15.4592975
2014,England,Diabetes mellitus (E10-E14),Male,35 to 39,E92000001,1.239103998
2014,England,IX diseases of the circulatory system (I00-I99),Male,35 to 39,E92000001,16.28536683
2014,England,Other diseases of upper respiratory tract (J30-J39),Male,35 to 39,E92000001,0.0
2014,England,Chronic lower respiratory diseases (J40-J47),Male,35 to 39,E92000001,0.413034666
2014,England,Lung diseases due to external agents (J60-J70),Male,35 to 39,E92000001,0.0
2014,England,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,35 to 39,E92000001,0.118009905
2014,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,35 to 39,E92000001,0.177014857
2014,England,Other diseases of pleura (J90-J94),Male,35 to 39,E92000001,0.059004952
2014,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,35 to 39,E92000001,0.0
2014,England,"Respiratory failure, not elsewhere classified (J96)",Male,35 to 39,E92000001,0.0
2014,England,Other respiratory disorders (J98),Male,35 to 39,E92000001,0.0
2014,England,,Female,35 to 39,E92000001,31.74172114
2014,England,Malignant neoplasms (C00-C97),Female,35 to 39,E92000001,22.33676673
2014,England,Diabetes mellitus (E10-E14),Female,35 to 39,E92000001,0.587809651
