Year,Industrial Sector Summary,Industrial Sector,Value
2007,Manufacturing,Manufacture of dyestuffs & agro-chemicals,0.150498365
2007,Manufacturing,Basic pharmaceutical products and pharmaceutical preparations,0.200971616
2007,Manufacturing,Rubber & plastics products,0.772154633
2007,Manufacturing,"Manufacture of glass, refractory, clay, other porcelain and ceramic products, Stone, & abrasive products",0.42561026
2007,Manufacturing,"Manufacture of glass, refractory, clay, other porcelain and ceramic products, Stone, & abrasive products, cement, lime, plaster, articles of concrete, cement and plaster",0.589695065
2007,Manufacturing,Manufacture of basic Iron & Steel,1.363714241
2007,Manufacturing,Manufacture of other basic metals & casting,0.544673691
2007,Manufacturing,"Fabricated metal products, except machinery and equipment, excluding weapons and ammunition",0.44316018
2007,Manufacturing,Manufacture of weapons and ammunition,0.023875191
2007,Manufacturing,"Computer, electronic, communication and optical products",0.285891755
2007,Manufacturing,Electrical equipment,0.23374315
2007,Manufacturing,Machinery and equipment n.e.c.,0.361809516
2007,Manufacturing,"Motor vehicles, trailers and semi-trailers",0.341999933
2007,Manufacturing,Building of ships and boats,0.044231134
2007,Manufacturing,Manufacture of air and spacecraft and related machinery,0.12061824
2007,Manufacturing,"Manufacture of other transport equipment, excluding ships, boats, air and spacecraft",0.020511647
2007,Manufacturing,Furniture,0.17852455
2007,Manufacturing,Other manufactured goods,0.09362785
2007,Manufacturing,Repair & maintenance of ships,0.001382362
2007,Manufacturing,Repair & maintenance of aircraft  & spacecraft,0.006422377
2007,Manufacturing,Rest of repair; Installation,0.02209436
2007,"Electricity, gas, steam and air conditioning supply",,11.68960875
2007,"Electricity, gas, steam and air conditioning supply; water supply, sewerage, waste management activities and remediation services",Electricity production,9.809828161
2007,"Electricity, gas, steam and air conditioning supply; water supply, sewerage, waste management activities and remediation services",Manufacture of gas; distribution of gaseous fuels through mains and steam and air conditioning supply,1.87978059
2007,"Water supply, sewerage, waste management activities and remediation services",,6.643469375
2007,"Water supply, sewerage, waste management activities and remediation services",Natural water; water treatment and supply services,3.750712142
2007,"Water supply, sewerage, waste management activities and remediation services",Sewerage services; sewage sludge,0.574611995
2007,"Water supply, sewerage, waste management activities and remediation services","Waste collection, treatment and disposal services; materials recovery services",2.308398799
2007,"Water supply, sewerage, waste management activities and remediation services",Remediation services and other waste management services,0.009746439
2007,Construction,,2.401847461
2007,Construction,Buildings and building construction works,0.631468089
2007,Construction,Constructions and construction works for civil engineering,0.761094645
2007,Construction,Specialised construction works,1.009284726
2007,Wholesale and retail trade; repair of motor vehicles and motorcycles,,2.898120897
2007,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale and retail trade and repair services of motor vehicles and motorcycles,0.395935824
2007,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale trade services, except of motor vehicles and motorcycles",1.019735387
2007,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade services, except of motor vehicles and motorcycles",1.482449686
2007,Transport and storage,,17.99229861
2007,Transport and storage,Rail transport,0.756031911
2007,Transport and storage,"Buses, coaches, trams and similar public urban transport, Underground, metro other non interurban rail services, Taxis and other renting of private cars with driver, Freight transport by road and removal services, Transport via pipeline",4.631805682
2007,Transport and storage,Water transport services,3.439439616
2007,Transport and storage,Air transport services,8.31688027
2007,Transport and storage,Warehousing and support services for transportation,0.34878324
2007,Transport and storage,Postal and courier services,0.499357893
2007,Accommodation and food services,,2.535174419
2007,Accommodation and food services,Accommodation services,0.737579673
2007,Accommodation and food services,Food and beverage serving services,1.797594746
2007,Information and communication,,1.081619248
2007,Information and communication,Publishing activities,0.056022799
2007,Information and communication,"Motion picture, video and television programme production services, sound recording and music publishing",0.029573174
2007,Information and communication,Programming and broadcasting services,0.005796118
2007,Information and communication,Telecommunications services,0.495110603
2007,Information and communication,"Computer programming, consultancy and related services",0.483079285
2007,Information and communication,Information services,0.012037268
2007,Financial and insurance activities,,0.788661861
2007,Financial and insurance activities,"Financial services, except insurance and pension funding",0.409568974
2007,Financial and insurance activities,Insurance & Reinsurance,0.129233414
2007,Financial and insurance activities,Pension funding,0.008161385
2007,Financial and insurance activities,Services auxiliary to financial services and insurance services,0.241698088
2007,Real estate activities,,0.093761283
2007,Real estate activities,"Buying and selling of own real estate: renting and operating of own or leased real estate, excluding imputed rent",0.07766111
2007,Real estate activities,Real estate activities on a fee or contract basis,0.016100173
2007,"Professional, scientific and technical activities",,0.870022152
