Year,Sex,Abuse perpeprator,Abuse type,Abuse category,Region,Threats or force,Age,Ethnicity,Ethnic group,Marital status,Employment status,Occupation,Highest qualification,Disability status,Hours out of home on an average weekday,Structure of household,Household income,Tenure,Accommodation type,Output area classification,Area type,Level of physical disorder,Employment deprivation index,Value
2016,Male,Family,Non-sexual,,,,,,,,,,,,,,,,Semi-detached,,,,,1.138149063
2016,Male,Family,Non-sexual,,,,,,,,,,,,,,,,Terraced,,,,,1.748016503
2016,Male,Family,Non-sexual,,,,,,,,,,,,,,,,Flats or maisonettes,,,,,1.92211682
2016,Male,Family,Non-sexual,,,,,,,,,,,,,,,,,Rural residents,,,,1.885285285
2016,Male,Family,Non-sexual,,,,,,,,,,,,,,,,,Cosmopolitans,,,,0.692749443
2016,Male,Family,Non-sexual,,,,,,,,,,,,,,,,,Ethnicity central,,,,1.626493999
2016,Male,Family,Non-sexual,,,,,,,,,,,,,,,,,Multicultural metropolitans,,,,1.160121343
2016,Male,Family,Non-sexual,,,,,,,,,,,,,,,,,Urbanites,,,,1.559265807
2016,Male,Family,Non-sexual,,,,,,,,,,,,,,,,,Suburbanites,,,,0.775146343
2016,Male,Family,Non-sexual,,,,,,,,,,,,,,,,,Constrained city dwellers,,,,1.726160041
2016,Male,Family,Non-sexual,,,,,,,,,,,,,,,,,Hard-pressed living,,,,2.254710668
2016,Male,Family,Non-sexual,,,,,,,,,,,,,,,,,,Urban,,,1.496878785
2016,Male,Family,Non-sexual,,,,,,,,,,,,,,,,,,Rural,,,1.225834387
2016,Male,Family,Non-sexual,,,,,,,,,,,,,,,,,,,High,,1.932730579
2016,Male,Family,Non-sexual,,,,,,,,,,,,,,,,,,,Not high,,1.428204334
2016,Male,Family,Non-sexual,,,,,,,,,,,,,,,,,,,,20% most deprived output areas,1.083763676
2016,Male,Family,Non-sexual,,,,,,,,,,,,,,,,,,,,Other output areas,1.698114471
2016,Male,Family,Non-sexual,,,,,,,,,,,,,,,,,,,,20% least deprived output areas,1.219823155
2016,Male,Family,Non-sexual,,North East,,,,,,,,,,,,,,,,,,,1.622235543
2016,Male,Family,Non-sexual,,North West,,,,,,,,,,,,,,,,,,,0.891146937
2016,Male,Family,Non-sexual,,Yorkshire and the Humber,,,,,,,,,,,,,,,,,,,1.701403936
2016,Male,Family,Non-sexual,,East Midlands,,,,,,,,,,,,,,,,,,,1.739286918
2016,Male,Family,Non-sexual,,West Midlands,,,,,,,,,,,,,,,,,,,2.043280293
2016,Male,Family,Non-sexual,,East of England,,,,,,,,,,,,,,,,,,,1.289870831
2016,Male,Family,Non-sexual,,London,,,,,,,,,,,,,,,,,,,1.326282474
2016,Male,Family,Non-sexual,,South East,,,,,,,,,,,,,,,,,,,1.565235555
2016,Male,Family,Non-sexual,,South West,,,,,,,,,,,,,,,,,,,1.502875914
2016,Male,Family,Non-sexual,,Wales,,,,,,,,,,,,,,,,,,,0.843479658
2016,Male,,Non-sexual,,,,,,,,,,,,,,,,,,,,,4.137989284
2016,Male,,Non-sexual,,,,16-19,,,,,,,,,,,,,,,,,7.357714787
2016,Male,,Non-sexual,,,,20-24,,,,,,,,,,,,,,,,,5.99321172
2016,Male,,Non-sexual,,,,25-34,,,,,,,,,,,,,,,,,4.376183562
2016,Male,,Non-sexual,,,,35-44,,,,,,,,,,,,,,,,,3.619180204
2016,Male,,Non-sexual,,,,45-54,,,,,,,,,,,,,,,,,3.125263004
2016,Male,,Non-sexual,,,,55-59,,,,,,,,,,,,,,,,,2.521087855
2016,Male,,Non-sexual,,,,,White,,,,,,,,,,,,,,,,4.397520863
2016,Male,,Non-sexual,,,,,White,"English, Welsh, Scottish, Northern Irish or British",,,,,,,,,,,,,,,4.432155812
2016,Male,,Non-sexual,,,,,White,Irish,,,,,,,,,,,,,,,7.008909013
2016,Male,,Non-sexual,,,,,White,Any other white background,,,,,,,,,,,,,,,3.800039263
2016,Male,,Non-sexual,,,,,Mixed or multiple ethnic groups,,,,,,,,,,,,,,,,3.704972635
2016,Male,,Non-sexual,,,,,Asian or Asian British,,,,,,,,,,,,,,,,0.643990933
2016,Male,,Non-sexual,,,,,Asian or Asian British,Indian,,,,,,,,,,,,,,,1.735059256
2016,Male,,Non-sexual,,,,,Asian or Asian British,Pakistani,,,,,,,,,,,,,,,0
2016,Male,,Non-sexual,,,,,Asian or Asian British,Bangladeshi,,,,,,,,,,,,,,,0
2016,Male,,Non-sexual,,,,,Asian or Asian British,Chinese,,,,,,,,,,,,,,,0
2016,Male,,Non-sexual,,,,,Asian or Asian British,Any other Asian background,,,,,,,,,,,,,,,0
2016,Male,,Non-sexual,,,,,"Black, African, Caribbean or Black British",,,,,,,,,,,,,,,,7.496547522
2016,Male,,Non-sexual,,,,,"Black, African, Caribbean or Black British",African,,,,,,,,,,,,,,,8.948547043
2016,Male,,Non-sexual,,,,,"Black, African, Caribbean or Black British",Caribbean,,,,,,,,,,,,,,,4.256217627
2016,Male,,Non-sexual,,,,,Other ethnic group,,,,,,,,,,,,,,,,3.995737844
2016,Male,,Non-sexual,,,,,Other ethnic group,Arab,,,,,,,,,,,,,,,2.615316526
2016,Male,,Non-sexual,,,,,Other ethnic group,Any other ethnic group,,,,,,,,,,,,,,,5.362837142
2016,Male,,Non-sexual,,,,,,,Married,,,,,,,,,,,,,,2.170723743
2016,Male,,Non-sexual,,,,,,,Cohabiting,,,,,,,,,,,,,,3.496257777
2016,Male,,Non-sexual,,,,,,,Single,,,,,,,,,,,,,,6.4024956
2016,Male,,Non-sexual,,,,,,,Separated,,,,,,,,,,,,,,11.51948115
2016,Male,,Non-sexual,,,,,,,Divorced,,,,,,,,,,,,,,8.421981455
2016,Male,,Non-sexual,,,,,,,Widowed,,,,,,,,,,,,,,10.19013378
2016,Male,,Non-sexual,,,,,,,,Employed,,,,,,,,,,,,,3.697022593
2016,Male,,Non-sexual,,,,,,,,Unemployed,,,,,,,,,,,,,9.278430002
2016,Male,,Non-sexual,,,,,,,,Inactive,,,,,,,,,,,,,5.904005226
2016,Male,,Non-sexual,,,,,,,,Student,,,,,,,,,,,,,5.122806427
2016,Male,,Non-sexual,,,,,,,,Looking after family or home,,,,,,,,,,,,,9.344105707
2016,Male,,Non-sexual,,,,,,,,Long-term or temporarily ill,,,,,,,,,,,,,6.808496318
2016,Male,,Non-sexual,,,,,,,,Retired,,,,,,,,,,,,,4.217431
2016,Male,,Non-sexual,,,,,,,,Other inactive,,,,,,,,,,,,,6.553570702
2016,Male,,Non-sexual,,,,,,,,,Managerial and professional occupations,,,,,,,,,,,,3.267224432
2016,Male,,Non-sexual,,,,,,,,,Intermediate occupations,,,,,,,,,,,,4.031003566
2016,Male,,Non-sexual,,,,,,,,,Routine and manual occupations,,,,,,,,,,,,4.459559097
2016,Male,,Non-sexual,,,,,,,,,Never worked and long-term unemployed,,,,,,,,,,,,6.048168696
2016,Male,,Non-sexual,,,,,,,,,Full-time students,,,,,,,,,,,,6.193751929
2016,Male,,Non-sexual,,,,,,,,,Not classified,,,,,,,,,,,,7.528412861
2016,Male,,Non-sexual,,,,,,,,,,Degree or diploma,,,,,,,,,,,3.507628382
2016,Male,,Non-sexual,,,,,,,,,,"Apprenticeship, A level or AS level",,,,,,,,,,,5.534648467
2016,Male,,Non-sexual,,,,,,,,,,O level or GCSE,,,,,,,,,,,4.975431844
2016,Male,,Non-sexual,,,,,,,,,,Other,,,,,,,,,,,1.943009162
2016,Male,,Non-sexual,,,,,,,,,,No qualifications,,,,,,,,,,,2.852722587
2016,Male,,Non-sexual,,,,,,,,,,,Long-standing illness or disability,,,,,,,,,,8.262030108
2016,Male,,Non-sexual,,,,,,,,,,,Long-standing illness or disability: Limits activities,,,,,,,,,,8.804174892
2016,Male,,Non-sexual,,,,,,,,,,,Long-standing illness or disability: Does not limit activities,,,,,,,,,,7.100122255
2016,Male,,Non-sexual,,,,,,,,,,,No long-standing illness or disability,,,,,,,,,,3.545121326
2016,Male,,Non-sexual,,,,,,,,,,,,Less than 3 hours,,,,,,,,,4.528120922
2016,Male,,Non-sexual,,,,,,,,,,,,3 hours less than 7 hours,,,,,,,,,4.705345247
2016,Male,,Non-sexual,,,,,,,,,,,,7 hours or longer,,,,,,,,,3.963052357
2016,Male,,Non-sexual,,,,,,,,,,,,,No children,,,,,,,,4.562552069
2016,Male,,Non-sexual,,,,,,,,,,,,,Adults and child(ren),,,,,,,,3.239584665
2016,Male,,Non-sexual,,,,,,,,,,,,,Single adult and child(ren),,,,,,,,10.64188294
2016,Male,,Non-sexual,,,,,,,,,,,,,,"Less than £10,000",,,,,,,5.682951042
2016,Male,,Non-sexual,,,,,,,,,,,,,,"£10,000 to less than £20,000",,,,,,,4.948145222
2016,Male,,Non-sexual,,,,,,,,,,,,,,"£20,000 to less than £30,000",,,,,,,5.890697998
2016,Male,,Non-sexual,,,,,,,,,,,,,,"£30,000 to less than £40,000",,,,,,,3.783696169
2016,Male,,Non-sexual,,,,,,,,,,,,,,"£40,000 to less than £50,000",,,,,,,4.284108413
2016,Male,,Non-sexual,,,,,,,,,,,,,,"£50,000 or more",,,,,,,3.26802292
2016,Male,,Non-sexual,,,,,,,,,,,,,,No income stated or not enough information provided,,,,,,,3.784855807
2016,Male,,Non-sexual,,,,,,,,,,,,,,,Owner occupiers,,,,,,3.257333514
2016,Male,,Non-sexual,,,,,,,,,,,,,,,Social renters,,,,,,6.207433102
2016,Male,,Non-sexual,,,,,,,,,,,,,,,Private renters,,,,,,4.8839722
2016,Male,,Non-sexual,,,,,,,,,,,,,,,,Houses,,,,,4.077912237
2016,Male,,Non-sexual,,,,,,,,,,,,,,,,Detached,,,,,3.17557397
2016,Male,,Non-sexual,,,,,,,,,,,,,,,,Semi-detached,,,,,3.384181689
2016,Male,,Non-sexual,,,,,,,,,,,,,,,,Terraced,,,,,5.306337143
2016,Male,,Non-sexual,,,,,,,,,,,,,,,,Flats or maisonettes,,,,,4.464345169
2016,Male,,Non-sexual,,,,,,,,,,,,,,,,,Rural residents,,,,4.68214049
2016,Male,,Non-sexual,,,,,,,,,,,,,,,,,Cosmopolitans,,,,3.138089473
2016,Male,,Non-sexual,,,,,,,,,,,,,,,,,Ethnicity central,,,,4.244029736
2016,Male,,Non-sexual,,,,,,,,,,,,,,,,,Multicultural metropolitans,,,,4.044744147
2016,Male,,Non-sexual,,,,,,,,,,,,,,,,,Urbanites,,,,4.398941789
2016,Male,,Non-sexual,,,,,,,,,,,,,,,,,Suburbanites,,,,2.660905596
2016,Male,,Non-sexual,,,,,,,,,,,,,,,,,Constrained city dwellers,,,,4.919319702
2016,Male,,Non-sexual,,,,,,,,,,,,,,,,,Hard-pressed living,,,,5.344722519
2016,Male,,Non-sexual,,,,,,,,,,,,,,,,,,Urban,,,4.112351944
2016,Male,,Non-sexual,,,,,,,,,,,,,,,,,,Rural,,,4.279371359
2016,Male,,Non-sexual,,,,,,,,,,,,,,,,,,,High,,6.51897498
2016,Male,,Non-sexual,,,,,,,,,,,,,,,,,,,Not high,,3.980694247
2016,Male,,Non-sexual,,,,,,,,,,,,,,,,,,,,20% most deprived output areas,4.944173058
2016,Male,,Non-sexual,,,,,,,,,,,,,,,,,,,,Other output areas,4.230565202
2016,Male,,Non-sexual,,,,,,,,,,,,,,,,,,,,20% least deprived output areas,2.753543209
2016,Male,,Non-sexual,,North East,,,,,,,,,,,,,,,,,,,4.521606617
2016,Male,,Non-sexual,,North West,,,,,,,,,,,,,,,,,,,3.404658836
2016,Male,,Non-sexual,,Yorkshire and the Humber,,,,,,,,,,,,,,,,,,,4.414822041
2016,Male,,Non-sexual,,East Midlands,,,,,,,,,,,,,,,,,,,4.51469604
2016,Male,,Non-sexual,,West Midlands,,,,,,,,,,,,,,,,,,,5.095525048
2016,Male,,Non-sexual,,East of England,,,,,,,,,,,,,,,,,,,4.332043679
2016,Male,,Non-sexual,,London,,,,,,,,,,,,,,,,,,,2.960183188
2016,Male,,Non-sexual,,South East,,,,,,,,,,,,,,,,,,,4.131016281
2016,Male,,Non-sexual,,South West,,,,,,,,,,,,,,,,,,,4.362740224
2016,Male,,Non-sexual,,Wales,,,,,,,,,,,,,,,,,,,5.602437581
2016,Male,,Sexual,,,,,,,,,,,,,,,,,,,,,0.081966523
2016,Male,,Sexual,,,,16-19,,,,,,,,,,,,,,,,,0.249502942
2016,Male,,Sexual,,,,20-24,,,,,,,,,,,,,,,,,0
2016,Male,,Sexual,,,,25-34,,,,,,,,,,,,,,,,,0.130151702
2016,Male,,Sexual,,,,35-44,,,,,,,,,,,,,,,,,0.072536373
2016,Male,,Sexual,,,,45-54,,,,,,,,,,,,,,,,,0.025398825
2016,Male,,Sexual,,,,55-59,,,,,,,,,,,,,,,,,0.0827398
2016,Male,,Sexual,,,,,White,,,,,,,,,,,,,,,,0.083809389
2016,Male,,Sexual,,,,,White,"English, Welsh, Scottish, Northern Irish or British",,,,,,,,,,,,,,,0.071031092
2016,Male,,Sexual,,,,,White,Irish,,,,,,,,,,,,,,,1.297534656
2016,Male,,Sexual,,,,,White,Any other white background,,,,,,,,,,,,,,,0.118470427
2016,Male,,Sexual,,,,,Mixed or multiple ethnic groups,,,,,,,,,,,,,,,,0
2016,Male,,Sexual,,,,,Asian or Asian British,,,,,,,,,,,,,,,,0
2016,Male,,Sexual,,,,,Asian or Asian British,Indian,,,,,,,,,,,,,,,0
2016,Male,,Sexual,,,,,Asian or Asian British,Pakistani,,,,,,,,,,,,,,,0
2016,Male,,Sexual,,,,,Asian or Asian British,Bangladeshi,,,,,,,,,,,,,,,0
2016,Male,,Sexual,,,,,Asian or Asian British,Chinese,,,,,,,,,,,,,,,0
2016,Male,,Sexual,,,,,Asian or Asian British,Any other Asian background,,,,,,,,,,,,,,,0
2016,Male,,Sexual,,,,,"Black, African, Caribbean or Black British",,,,,,,,,,,,,,,,0
2016,Male,,Sexual,,,,,"Black, African, Caribbean or Black British",African,,,,,,,,,,,,,,,0
2016,Male,,Sexual,,,,,"Black, African, Caribbean or Black British",Caribbean,,,,,,,,,,,,,,,0
2016,Male,,Sexual,,,,,Other ethnic group,,,,,,,,,,,,,,,,0.831252663
2016,Male,,Sexual,,,,,Other ethnic group,Arab,,,,,,,,,,,,,,,1.702127528
2016,Male,,Sexual,,,,,Other ethnic group,Any other ethnic group,,,,,,,,,,,,,,,0
2016,Male,,Sexual,,,,,,,Married,,,,,,,,,,,,,,0.024533093
2016,Male,,Sexual,,,,,,,Cohabiting,,,,,,,,,,,,,,0.061710494
2016,Male,,Sexual,,,,,,,Single,,,,,,,,,,,,,,0.136262458
2016,Male,,Sexual,,,,,,,Separated,,,,,,,,,,,,,,0.502391664
2016,Male,,Sexual,,,,,,,Divorced,,,,,,,,,,,,,,0.324445111
2016,Male,,Sexual,,,,,,,Widowed,,,,,,,,,,,,,,0
2016,Male,,Sexual,,,,,,,,Employed,,,,,,,,,,,,,0.049413089
2016,Male,,Sexual,,,,,,,,Unemployed,,,,,,,,,,,,,0
2016,Male,,Sexual,,,,,,,,Inactive,,,,,,,,,,,,,0.315135463
2016,Male,,Sexual,,,,,,,,Student,,,,,,,,,,,,,0.312754583
2016,Male,,Sexual,,,,,,,,Looking after family or home,,,,,,,,,,,,,0
2016,Male,,Sexual,,,,,,,,Long-term or temporarily ill,,,,,,,,,,,,,0.493398116
2016,Male,,Sexual,,,,,,,,Retired,,,,,,,,,,,,,0
2016,Male,,Sexual,,,,,,,,Other inactive,,,,,,,,,,,,,0.365236961
2016,Male,,Sexual,,,,,,,,,Managerial and professional occupations,,,,,,,,,,,,0.028597238
2016,Male,,Sexual,,,,,,,,,Intermediate occupations,,,,,,,,,,,,0.053702
2016,Male,,Sexual,,,,,,,,,Routine and manual occupations,,,,,,,,,,,,0.102901697
2016,Male,,Sexual,,,,,,,,,Never worked and long-term unemployed,,,,,,,,,,,,0
2016,Male,,Sexual,,,,,,,,,Full-time students,,,,,,,,,,,,0.224074983
2016,Male,,Sexual,,,,,,,,,Not classified,,,,,,,,,,,,1.268841421
2016,Male,,Sexual,,,,,,,,,,Degree or diploma,,,,,,,,,,,0.047353663
2016,Male,,Sexual,,,,,,,,,,"Apprenticeship, A level or AS level",,,,,,,,,,,0.025464092
2016,Male,,Sexual,,,,,,,,,,O level or GCSE,,,,,,,,,,,0.165497252
2016,Male,,Sexual,,,,,,,,,,Other,,,,,,,,,,,0
2016,Male,,Sexual,,,,,,,,,,No qualifications,,,,,,,,,,,0.227276432
2016,Male,,Sexual,,,,,,,,,,,Long-standing illness or disability,,,,,,,,,,0.202325712
2016,Male,,Sexual,,,,,,,,,,,Long-standing illness or disability: Limits activities,,,,,,,,,,0.293464745
2016,Male,,Sexual,,,,,,,,,,,Long-standing illness or disability: Does not limit activities,,,,,,,,,,0
2016,Male,,Sexual,,,,,,,,,,,No long-standing illness or disability,,,,,,,,,,0.064742685
2016,Male,,Sexual,,,,,,,,,,,,Less than 3 hours,,,,,,,,,0.142309288
2016,Male,,Sexual,,,,,,,,,,,,3 hours less than 7 hours,,,,,,,,,0.14494021
2016,Male,,Sexual,,,,,,,,,,,,7 hours or longer,,,,,,,,,0.060054691
2016,Male,,Sexual,,,,,,,,,,,,,No children,,,,,,,,0.079656017
2016,Male,,Sexual,,,,,,,,,,,,,Adults and child(ren),,,,,,,,0.087752243
2016,Male,,Sexual,,,,,,,,,,,,,Single adult and child(ren),,,,,,,,0
2016,Male,,Sexual,,,,,,,,,,,,,,"Less than £10,000",,,,,,,0.134892244
2016,Male,,Sexual,,,,,,,,,,,,,,"£10,000 to less than £20,000",,,,,,,0.195247427
2016,Male,,Sexual,,,,,,,,,,,,,,"£20,000 to less than £30,000",,,,,,,0.278160021
2016,Male,,Sexual,,,,,,,,,,,,,,"£30,000 to less than £40,000",,,,,,,0.025768269
2016,Male,,Sexual,,,,,,,,,,,,,,"£40,000 to less than £50,000",,,,,,,0
2016,Male,,Sexual,,,,,,,,,,,,,,"£50,000 or more",,,,,,,0.032623771
2016,Male,,Sexual,,,,,,,,,,,,,,No income stated or not enough information provided,,,,,,,0.041851525
2016,Male,,Sexual,,,,,,,,,,,,,,,Owner occupiers,,,,,,0.034586037
2016,Male,,Sexual,,,,,,,,,,,,,,,Social renters,,,,,,0.267253302
2016,Male,,Sexual,,,,,,,,,,,,,,,Private renters,,,,,,0.093222071
2016,Male,,Sexual,,,,,,,,,,,,,,,,Houses,,,,,0.065342108
2016,Male,,Sexual,,,,,,,,,,,,,,,,Detached,,,,,0
2016,Male,,Sexual,,,,,,,,,,,,,,,,Semi-detached,,,,,0.067498659
2016,Male,,Sexual,,,,,,,,,,,,,,,,Terraced,,,,,0.104933745
2016,Male,,Sexual,,,,,,,,,,,,,,,,Flats or maisonettes,,,,,0.169169399
2016,Male,,Sexual,,,,,,,,,,,,,,,,,Rural residents,,,,0
2016,Male,,Sexual,,,,,,,,,,,,,,,,,Cosmopolitans,,,,0.05207404
2016,Male,,Sexual,,,,,,,,,,,,,,,,,Ethnicity central,,,,0.102656781
2016,Male,,Sexual,,,,,,,,,,,,,,,,,Multicultural metropolitans,,,,0.105599228
2016,Male,,Sexual,,,,,,,,,,,,,,,,,Urbanites,,,,0
2016,Male,,Sexual,,,,,,,,,,,,,,,,,Suburbanites,,,,0
2016,Male,,Sexual,,,,,,,,,,,,,,,,,Constrained city dwellers,,,,0.582158322
2016,Male,,Sexual,,,,,,,,,,,,,,,,,Hard-pressed living,,,,0.112149712
2016,Male,,Sexual,,,,,,,,,,,,,,,,,,Urban,,,0.096775925
2016,Male,,Sexual,,,,,,,,,,,,,,,,,,Rural,,,0
2016,Male,,Sexual,,,,,,,,,,,,,,,,,,,High,,0.185447331
2016,Male,,Sexual,,,,,,,,,,,,,,,,,,,Not high,,0.075317638
2016,Male,,Sexual,,,,,,,,,,,,,,,,,,,,20% most deprived output areas,0.297714209
2016,Male,,Sexual,,,,,,,,,,,,,,,,,,,,Other output areas,0.015395851
2016,Male,,Sexual,,,,,,,,,,,,,,,,,,,,20% least deprived output areas,0
2016,Male,,Sexual,,North East,,,,,,,,,,,,,,,,,,,0
2016,Male,,Sexual,,North West,,,,,,,,,,,,,,,,,,,0
2016,Male,,Sexual,,Yorkshire and the Humber,,,,,,,,,,,,,,,,,,,0.115896296
2016,Male,,Sexual,,East Midlands,,,,,,,,,,,,,,,,,,,0.18075289
2016,Male,,Sexual,,West Midlands,,,,,,,,,,,,,,,,,,,0.089545451
2016,Male,,Sexual,,East of England,,,,,,,,,,,,,,,,,,,0
2016,Male,,Sexual,,London,,,,,,,,,,,,,,,,,,,0.04531071
2016,Male,,Sexual,,South East,,,,,,,,,,,,,,,,,,,0.033732863
2016,Male,,Sexual,,South West,,,,,,,,,,,,,,,,,,,0.163223518
2016,Male,,Sexual,,Wales,,,,,,,,,,,,,,,,,,,0.425664513
2016,Male,,Stalking,,,,,,,,,,,,,,,,,,,,,0.668869208
2016,Male,,Stalking,,,,16-19,,,,,,,,,,,,,,,,,1.701222531
2016,Male,,Stalking,,,,20-24,,,,,,,,,,,,,,,,,0.482762041
2016,Male,,Stalking,,,,25-34,,,,,,,,,,,,,,,,,0.722439826
2016,Male,,Stalking,,,,35-44,,,,,,,,,,,,,,,,,0.672078823
2016,Male,,Stalking,,,,45-54,,,,,,,,,,,,,,,,,0.633167113
2016,Male,,Stalking,,,,55-59,,,,,,,,,,,,,,,,,0.030204177
2016,Male,,Stalking,,,,,White,,,,,,,,,,,,,,,,0.752518431
2016,Male,,Stalking,,,,,White,"English, Welsh, Scottish, Northern Irish or British",,,,,,,,,,,,,,,0.758012394
2016,Male,,Stalking,,,,,White,Irish,,,,,,,,,,,,,,,0
2016,Male,,Stalking,,,,,White,Any other white background,,,,,,,,,,,,,,,0.759691206
2016,Male,,Stalking,,,,,Mixed or multiple ethnic groups,,,,,,,,,,,,,,,,1.397525496
2016,Male,,Stalking,,,,,Asian or Asian British,,,,,,,,,,,,,,,,0.061543451
2016,Male,,Stalking,,,,,Asian or Asian British,Indian,,,,,,,,,,,,,,,0.163863236
2016,Male,,Stalking,,,,,Asian or Asian British,Pakistani,,,,,,,,,,,,,,,0
2016,Male,,Stalking,,,,,Asian or Asian British,Bangladeshi,,,,,,,,,,,,,,,0
2016,Male,,Stalking,,,,,Asian or Asian British,Chinese,,,,,,,,,,,,,,,0
2016,Male,,Stalking,,,,,Asian or Asian British,Any other Asian background,,,,,,,,,,,,,,,0
2016,Male,,Stalking,,,,,"Black, African, Caribbean or Black British",,,,,,,,,,,,,,,,0
2016,Male,,Stalking,,,,,"Black, African, Caribbean or Black British",African,,,,,,,,,,,,,,,0
2016,Male,,Stalking,,,,,"Black, African, Caribbean or Black British",Caribbean,,,,,,,,,,,,,,,0
2016,Male,,Stalking,,,,,Other ethnic group,,,,,,,,,,,,,,,,0.448589271
2016,Male,,Stalking,,,,,Other ethnic group,Arab,,,,,,,,,,,,,,,0
2016,Male,,Stalking,,,,,Other ethnic group,Any other ethnic group,,,,,,,,,,,,,,,0.885694846
2016,Male,,Stalking,,,,,,,Married,,,,,,,,,,,,,,0.323208127
2016,Male,,Stalking,,,,,,,Cohabiting,,,,,,,,,,,,,,0.725941449
2016,Male,,Stalking,,,,,,,Single,,,,,,,,,,,,,,1.032141507
2016,Male,,Stalking,,,,,,,Separated,,,,,,,,,,,,,,2.472526058
2016,Male,,Stalking,,,,,,,Divorced,,,,,,,,,,,,,,0.919140229
2016,Male,,Stalking,,,,,,,Widowed,,,,,,,,,,,,,,0
2016,Male,,Stalking,,,,,,,,Employed,,,,,,,,,,,,,0.602170102
2016,Male,,Stalking,,,,,,,,Unemployed,,,,,,,,,,,,,0.555481773
2016,Male,,Stalking,,,,,,,,Inactive,,,,,,,,,,,,,1.133261325
2016,Male,,Stalking,,,,,,,,Student,,,,,,,,,,,,,1.516491586
2016,Male,,Stalking,,,,,,,,Looking after family or home,,,,,,,,,,,,,0.517407147
2016,Male,,Stalking,,,,,,,,Long-term or temporarily ill,,,,,,,,,,,,,0.866451268
2016,Male,,Stalking,,,,,,,,Retired,,,,,,,,,,,,,0
2016,Male,,Stalking,,,,,,,,Other inactive,,,,,,,,,,,,,1.07892392
2016,Male,,Stalking,,,,,,,,,Managerial and professional occupations,,,,,,,,,,,,0.592997943
2016,Male,,Stalking,,,,,,,,,Intermediate occupations,,,,,,,,,,,,0.493827506
2016,Male,,Stalking,,,,,,,,,Routine and manual occupations,,,,,,,,,,,,0.585857426
2016,Male,,Stalking,,,,,,,,,Never worked and long-term unemployed,,,,,,,,,,,,0.91587066
2016,Male,,Stalking,,,,,,,,,Full-time students,,,,,,,,,,,,1.525068031
2016,Male,,Stalking,,,,,,,,,Not classified,,,,,,,,,,,,1.268841421
2016,Male,,Stalking,,,,,,,,,,Degree or diploma,,,,,,,,,,,0.537097195
2016,Male,,Stalking,,,,,,,,,,"Apprenticeship, A level or AS level",,,,,,,,,,,0.651661353
2016,Male,,Stalking,,,,,,,,,,O level or GCSE,,,,,,,,,,,0.857563796
2016,Male,,Stalking,,,,,,,,,,Other,,,,,,,,,,,0.591121809
2016,Male,,Stalking,,,,,,,,,,No qualifications,,,,,,,,,,,0.961739037
2016,Male,,Stalking,,,,,,,,,,,Long-standing illness or disability,,,,,,,,,,1.761132269
2016,Male,,Stalking,,,,,,,,,,,Long-standing illness or disability: Limits activities,,,,,,,,,,2.07248949
2016,Male,,Stalking,,,,,,,,,,,Long-standing illness or disability: Does not limit activities,,,,,,,,,,1.066800371
2016,Male,,Stalking,,,,,,,,,,,No long-standing illness or disability,,,,,,,,,,0.511902732
2016,Male,,Stalking,,,,,,,,,,,,Less than 3 hours,,,,,,,,,0.376082672
2016,Male,,Stalking,,,,,,,,,,,,3 hours less than 7 hours,,,,,,,,,0.750793845
2016,Male,,Stalking,,,,,,,,,,,,7 hours or longer,,,,,,,,,0.692881617
2016,Male,,Stalking,,,,,,,,,,,,,No children,,,,,,,,0.752812244
2016,Male,,Stalking,,,,,,,,,,,,,Adults and child(ren),,,,,,,,0.471844917
2016,Male,,Stalking,,,,,,,,,,,,,Single adult and child(ren),,,,,,,,3.010471455
2016,Male,,Stalking,,,,,,,,,,,,,,"Less than £10,000",,,,,,,0.88161261
2016,Male,,Stalking,,,,,,,,,,,,,,"£10,000 to less than £20,000",,,,,,,1.050462087
2016,Male,,Stalking,,,,,,,,,,,,,,"£20,000 to less than £30,000",,,,,,,0.717486903
2016,Male,,Stalking,,,,,,,,,,,,,,"£30,000 to less than £40,000",,,,,,,0.895753979
2016,Male,,Stalking,,,,,,,,,,,,,,"£40,000 to less than £50,000",,,,,,,0.636437412
2016,Male,,Stalking,,,,,,,,,,,,,,"£50,000 or more",,,,,,,0.310176222
2016,Male,,Stalking,,,,,,,,,,,,,,No income stated or not enough information provided,,,,,,,0.854485998
2016,Male,,Stalking,,,,,,,,,,,,,,,Owner occupiers,,,,,,0.416581249
2016,Male,,Stalking,,,,,,,,,,,,,,,Social renters,,,,,,1.23365451
2016,Male,,Stalking,,,,,,,,,,,,,,,Private renters,,,,,,0.917176595
2016,Male,,Stalking,,,,,,,,,,,,,,,,Houses,,,,,0.637310784
2016,Male,,Stalking,,,,,,,,,,,,,,,,Detached,,,,,0.190353191
2016,Male,,Stalking,,,,,,,,,,,,,,,,Semi-detached,,,,,0.917323678
2016,Male,,Stalking,,,,,,,,,,,,,,,,Terraced,,,,,0.659861008
2016,Male,,Stalking,,,,,,,,,,,,,,,,Flats or maisonettes,,,,,0.843531372
2016,Male,,Stalking,,,,,,,,,,,,,,,,,Rural residents,,,,0.597535138
2016,Male,,Stalking,,,,,,,,,,,,,,,,,Cosmopolitans,,,,0.31534815
2016,Male,,Stalking,,,,,,,,,,,,,,,,,Ethnicity central,,,,0.819476153
